"Bid curve chart data (Volume for net flows)","184.3","Bid curve chart data (Volume for net flows)","867.8","Bid curve chart data (Volume for net flows)","1663.8","Bid curve chart data (Volume for net flows)","1796.8","Bid curve chart data (Volume for net flows)","2300.7","Bid curve chart data (Volume for net flows)","1114.4","Bid curve chart data (Volume for net flows)","-2314.5","Bid curve chart data (Volume for net flows)","-3052.3","Bid curve chart data (Volume for net flows)","-3188.9","Bid curve chart data (Volume for net flows)","-3250.3","Bid curve chart data (Volume for net flows)","-3347.2","Bid curve chart data (Volume for net flows)","-3443.7","Bid curve chart data (Volume for net flows)","-3595.4","Bid curve chart data (Volume for net flows)","-3583.2","Bid curve chart data (Volume for net flows)","-3561.1","Bid curve chart data (Volume for net flows)","-3457","Bid curve chart data (Volume for net flows)","-3408.2","Bid curve chart data (Volume for net flows)","-3174.5","Bid curve chart data (Volume for net flows)","-3345.4","Bid curve chart data (Volume for net flows)","-3334.3","Bid curve chart data (Volume for net flows)","-3208.3","Bid curve chart data (Volume for net flows)","-2699.9","Bid curve chart data (Volume for net flows)","-1542.6","Bid curve chart data (Volume for net flows)","126.2"
"Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)","","Bid curve chart data (Bid curve chart data calculation)",""
"Volume value","49747.857025","Volume value","49577.852904","Volume value","49208.647399","Volume value","48733.727177","Volume value","48920.335411","Volume value","49306.694812","Volume value","50817.885803","Volume value","51545.815117","Volume value","52065.752599","Volume value","52019.467505","Volume value","52005.021813","Volume value","52070.930069","Volume value","51972.866528","Volume value","52118.556671","Volume value","52049.843923","Volume value","52064.692426","Volume value","52240.914398","Volume value","52253.411374","Volume value","52364.935849","Volume value","52568.479894","Volume value","52549.377052","Volume value","52348.751628","Volume value","52286.094854","Volume value","52346.703571"
"Price value","45.390238","Price value","45.953640","Price value","45.953640","Price value","45.682527","Price value","45.400000","Price value","44.326962","Price value","43.503891","Price value","43.600000","Price value","47.000000","Price value","47.580317","Price value","47.444761","Price value","47.580317","Price value","47.309204","Price value","47.309204","Price value","46.902535","Price value","46.902535","Price value","46.775318","Price value","46.902535","Price value","47.000000","Price value","47.444761","Price value","46.902535","Price value","48.115585","Price value","47.900000","Price value","48.800000"
"Volume value","49762.972523","Volume value","49600.606843","Volume value","49232.247701","Volume value","48743.594362","Volume value","48928.375248","Volume value","49350.182124","Volume value","50839.328259","Volume value","51553.167049","Volume value","52069.889793","Volume value","52026.179127","Volume value","52016.013503","Volume value","52081.230042","Volume value","51992.861170","Volume value","52138.282038","Volume value","52056.661659","Volume value","52071.488808","Volume value","52241.270243","Volume value","52259.144833","Volume value","52369.156267","Volume value","52576.579729","Volume value","52553.776090","Volume value","52352.581043","Volume value","52288.912153","Volume value","52350.309886"
"Price value","45.400000","Price value","46.000000","Price value","46.000000","Price value","45.818083","Price value","45.626032","Price value","44.598075","Price value","43.513623","Price value","43.649180","Price value","47.309204","Price value","47.715874","Price value","47.580317","Price value","47.715874","Price value","47.444761","Price value","47.444761","Price value","47.000000","Price value","47.000000","Price value","46.902535","Price value","47.000000","Price value","47.309204","Price value","47.580317","Price value","47.000000","Price value","48.122543","Price value","48.000000","Price value","48.800325"
"Volume value","49770.990199","Volume value","49608.388689","Volume value","49240.319004","Volume value","48875.270025","Volume value","49114.534361","Volume value","49390.301897","Volume value","50841.051299","Volume value","51561.935721","Volume value","52085.797722","Volume value","52032.890748","Volume value","52024.932970","Volume value","52091.530015","Volume value","52003.626905","Volume value","52148.929721","Volume value","52061.938864","Volume value","52076.713703","Volume value","52246.698776","Volume value","52263.537413","Volume value","52385.637426","Volume value","52582.360120","Volume value","52557.146330","Volume value","52352.811581","Volume value","52311.012660","Volume value","52350.319009"
"Price value","45.626032","Price value","46.089196","Price value","46.089196","Price value","45.953640","Price value","45.682527","Price value","44.700000","Price value","43.558677","Price value","43.700000","Price value","47.444761","Price value","47.851430","Price value","47.715874","Price value","47.851430","Price value","47.580317","Price value","47.580317","Price value","47.309204","Price value","47.309204","Price value","47.000000","Price value","47.309204","Price value","47.444761","Price value","47.715874","Price value","47.309204","Price value","48.249611","Price value","48.115585","Price value","49.000000"
"Volume value","49956.636180","Volume value","49620.301353","Volume value","49252.690459","Volume value","48898.945688","Volume value","49124.345567","Volume value","49405.234546","Volume value","50850.689083","Volume value","51569.122343","Volume value","52094.771824","Volume value","52047.602370","Volume value","52033.852437","Volume value","52109.829988","Volume value","52012.178751","Volume value","52157.363516","Volume value","52081.772636","Volume value","52096.072319","Volume value","52250.857744","Volume value","52280.255547","Volume value","52394.862835","Volume value","52588.140511","Volume value","52570.930328","Volume value","52356.980654","Volume value","52315.669654","Volume value","52355.682380"
"Price value","45.682527","Price value","46.224753","Price value","46.224753","Price value","46.000000","Price value","45.818083","Price value","44.733632","Price value","43.600000","Price value","43.784736","Price value","47.580317","Price value","47.900000","Price value","47.851430","Price value","47.900000","Price value","47.715874","Price value","47.715874","Price value","47.444761","Price value","47.444761","Price value","47.309204","Price value","47.444761","Price value","47.580317","Price value","47.851430","Price value","47.444761","Price value","48.455553","Price value","48.122543","Price value","49.700000"
"Volume value","49966.139436","Volume value","49641.385705","Volume value","49274.472062","Volume value","48907.042765","Volume value","49255.886911","Volume value","49409.829114","Volume value","50861.255466","Volume value","51581.105158","Volume value","52101.526483","Volume value","52050.007144","Volume value","52050.771904","Volume value","52113.520469","Volume value","52020.730597","Volume value","52165.797311","Volume value","52092.467845","Volume value","52106.559218","Volume value","52267.453156","Volume value","52289.584847","Volume value","52402.010467","Volume value","52601.920901","Volume value","52578.973291","Volume value","52363.737537","Volume value","52315.950014","Volume value","52377.666584"
"Price value","45.818083","Price value","46.239211","Price value","46.239211","Price value","46.089196","Price value","45.953640","Price value","44.800000","Price value","43.649180","Price value","43.900000","Price value","47.715874","Price value","48.000000","Price value","47.900000","Price value","48.000000","Price value","47.851430","Price value","47.851430","Price value","47.580317","Price value","47.580317","Price value","47.444761","Price value","47.580317","Price value","47.715874","Price value","47.900000","Price value","47.580317","Price value","48.573450","Price value","48.249611","Price value","49.800000"
"Volume value","50096.941872","Volume value","49643.314554","Volume value","49276.475279","Volume value","48919.570842","Volume value","49279.428255","Volume value","49421.373890","Volume value","50873.717346","Volume value","51594.967404","Volume value","52108.281141","Volume value","52070.058307","Volume value","52053.967749","Volume value","52139.118759","Volume value","52037.282444","Volume value","52182.231106","Volume value","52100.824166","Volume value","52114.701673","Volume value","52276.728655","Volume value","52296.861369","Volume value","52409.158098","Volume value","52603.992015","Volume value","52585.663476","Volume value","52371.423045","Volume value","52321.030691","Volume value","52382.807184"
"Price value","45.953640","Price value","46.373238","Price value","46.373238","Price value","46.224753","Price value","46.000000","Price value","44.869188","Price value","43.700000","Price value","43.920293","Price value","47.851430","Price value","48.115585","Price value","48.000000","Price value","48.115585","Price value","47.900000","Price value","47.900000","Price value","47.715874","Price value","47.715874","Price value","47.580317","Price value","47.715874","Price value","47.851430","Price value","48.000000","Price value","47.715874","Price value","48.664769","Price value","48.455553","Price value","49.900000"
"Volume value","50119.744307","Volume value","49684.194823","Volume value","49318.044931","Volume value","48941.560474","Volume value","49287.479394","Volume value","49441.560736","Volume value","50884.720351","Volume value","51599.761894","Volume value","52123.035799","Volume value","52074.088326","Volume value","52075.147640","Volume value","52145.412843","Volume value","52040.346570","Volume value","52185.252935","Volume value","52109.180486","Volume value","52122.844127","Volume value","52283.951376","Volume value","52304.137892","Volume value","52424.305730","Volume value","52624.756210","Volume value","52592.353661","Volume value","52374.297444","Volume value","52329.265026","Volume value","52385.947785"
"Price value","46.000000","Price value","46.495866","Price value","46.495866","Price value","46.239211","Price value","46.089196","Price value","44.900000","Price value","43.784736","Price value","44.000000","Price value","47.900000","Price value","48.122543","Price value","48.115585","Price value","48.122543","Price value","48.000000","Price value","48.000000","Price value","47.851430","Price value","47.851430","Price value","47.715874","Price value","47.851430","Price value","47.900000","Price value","48.115585","Price value","47.851430","Price value","48.800000","Price value","48.573450","Price value","50.000000"
"Volume value","50127.542741","Volume value","49700.554408","Volume value","49335.035269","Volume value","48943.585879","Volume value","49299.825434","Volume value","49449.868786","Volume value","50903.220585","Volume value","51618.711558","Volume value","52125.455993","Volume value","52074.330940","Volume value","52081.326338","Volume value","52145.791758","Volume value","52064.455267","Volume value","52209.074545","Volume value","52125.536807","Volume value","52138.986582","Volume value","52291.174097","Volume value","52319.414414","Volume value","52426.866726","Volume value","52628.471599","Volume value","52607.043847","Volume value","52383.553116","Volume value","52337.861157","Volume value","52389.088385"
"Price value","46.089196","Price value","46.569205","Price value","46.569205","Price value","46.373238","Price value","46.224753","Price value","45.000000","Price value","43.900000","Price value","44.055849","Price value","48.000000","Price value","48.249611","Price value","48.122543","Price value","48.249611","Price value","48.115585","Price value","48.115585","Price value","47.900000","Price value","47.900000","Price value","47.851430","Price value","47.900000","Price value","48.000000","Price value","48.122543","Price value","47.900000","Price value","48.800325","Price value","48.664769","Price value","50.155890"
"Volume value","50139.491775","Volume value","49710.244458","Volume value","49345.102551","Volume value","48985.361212","Volume value","49321.538413","Volume value","49465.232482","Volume value","50925.948230","Volume value","51625.063906","Volume value","52146.338905","Volume value","52078.743654","Volume value","52081.698307","Volume value","52152.633826","Volume value","52070.444072","Volume value","52214.991862","Volume value","52128.530876","Volume value","52141.904023","Volume value","52306.396818","Volume value","52322.021592","Volume value","52448.639534","Volume value","52628.695273","Volume value","52609.440940","Volume value","52383.575830","Volume value","52341.457797","Volume value","52393.937658"
"Price value","46.224753","Price value","46.631422","Price value","46.631422","Price value","46.495866","Price value","46.239211","Price value","45.140301","Price value","43.920293","Price value","44.094784","Price value","48.115585","Price value","48.455553","Price value","48.249611","Price value","48.455553","Price value","48.122543","Price value","48.122543","Price value","48.000000","Price value","48.000000","Price value","47.900000","Price value","48.000000","Price value","48.115585","Price value","48.249611","Price value","48.000000","Price value","49.000000","Price value","48.800000","Price value","50.260012"
"Volume value","50160.601402","Volume value","49718.226358","Volume value","49353.318208","Volume value","49002.539738","Volume value","49323.534310","Volume value","49488.945928","Volume value","50932.303522","Volume value","51629.492343","Volume value","52150.627432","Volume value","52085.895411","Volume value","52088.471374","Volume value","52163.722876","Volume value","52070.804609","Volume value","52215.348096","Volume value","52151.995334","Volume value","52165.010712","Volume value","52308.984719","Volume value","52343.989482","Volume value","52453.530082","Volume value","52632.783402","Volume value","52630.776289","Volume value","52389.842072","Volume value","52346.795007","Volume value","52397.159938"
"Price value","46.239211","Price value","46.641291","Price value","46.641291","Price value","46.569205","Price value","46.373238","Price value","45.300000","Price value","44.000000","Price value","44.191406","Price value","48.122543","Price value","48.573450","Price value","48.455553","Price value","48.573450","Price value","48.249611","Price value","48.249611","Price value","48.115585","Price value","48.115585","Price value","48.000000","Price value","48.115585","Price value","48.122543","Price value","48.455553","Price value","48.115585","Price value","49.700000","Price value","48.800325","Price value","50.394038"
"Volume value","50162.532947","Volume value","49719.504601","Volume value","49354.633530","Volume value","49012.719570","Volume value","49365.036112","Volume value","49515.970145","Volume value","50957.266192","Volume value","51640.482225","Volume value","52150.885610","Volume value","52093.327522","Volume value","52099.448593","Volume value","52171.158995","Volume value","52077.385961","Volume value","52221.850858","Volume value","52157.840537","Volume value","52170.798224","Volume value","52331.212921","Volume value","52348.862238","Volume value","52453.824503","Volume value","52639.409099","Volume value","52635.189549","Volume value","52414.991474","Volume value","52346.808294","Volume value","52401.307688"
"Price value","46.373238","Price value","46.766978","Price value","46.766978","Price value","46.631422","Price value","46.495866","Price value","45.390238","Price value","44.055849","Price value","44.228810","Price value","48.249611","Price value","48.664769","Price value","48.573450","Price value","48.664769","Price value","48.455553","Price value","48.455553","Price value","48.122543","Price value","48.122543","Price value","48.115585","Price value","48.122543","Price value","48.249611","Price value","48.573450","Price value","48.122543","Price value","49.800000","Price value","49.000000","Price value","50.400000"
"Volume value","50203.438206","Volume value","49735.783846","Volume value","49371.385001","Volume value","49021.018020","Volume value","49381.964371","Volume value","49531.240212","Volume value","50967.641847","Volume value","51644.736666","Volume value","52155.584974","Volume value","52095.985932","Volume value","52106.820692","Volume value","52173.823326","Volume value","52088.052462","Volume value","52232.389988","Volume value","52158.192429","Volume value","52171.146644","Volume value","52336.131720","Volume value","52349.155588","Volume value","52459.200286","Volume value","52646.598878","Volume value","52635.455236","Volume value","52418.584246","Volume value","52354.580107","Volume value","52401.492180"
"Price value","46.495866","Price value","46.775318","Price value","46.775318","Price value","46.641291","Price value","46.569205","Price value","45.400000","Price value","44.094784","Price value","44.326962","Price value","48.455553","Price value","48.800000","Price value","48.664769","Price value","48.800000","Price value","48.573450","Price value","48.573450","Price value","48.249611","Price value","48.249611","Price value","48.122543","Price value","48.249611","Price value","48.455553","Price value","48.664769","Price value","48.249611","Price value","49.900000","Price value","49.700000","Price value","50.459797"
"Volume value","50219.820657","Volume value","49737.170313","Volume value","49372.802800","Volume value","49022.346475","Volume value","49391.994525","Volume value","49539.202159","Volume value","50974.875069","Volume value","51655.900544","Volume value","52163.201309","Volume value","52104.966090","Volume value","52109.432618","Volume value","52182.712492","Volume value","52095.184183","Volume value","52240.511291","Volume value","52164.615912","Volume value","52177.506704","Volume value","52336.427841","Volume value","52354.499683","Volume value","52467.912903","Volume value","52649.078033","Volume value","52640.304508","Volume value","52422.177018","Volume value","52384.307590","Volume value","52403.351254"
"Price value","46.569205","Price value","46.902535","Price value","46.902535","Price value","46.766978","Price value","46.631422","Price value","45.626032","Price value","44.193100","Price value","44.598075","Price value","48.573450","Price value","48.800325","Price value","48.800000","Price value","48.800325","Price value","48.664769","Price value","48.664769","Price value","48.455553","Price value","48.455553","Price value","48.249611","Price value","48.455553","Price value","48.573450","Price value","48.800000","Price value","48.455553","Price value","50.000000","Price value","49.800000","Price value","50.695591"
"Volume value","50229.524381","Volume value","49758.321335","Volume value","49394.431795","Volume value","49039.265203","Volume value","49400.297929","Volume value","49723.557759","Volume value","50993.140271","Volume value","51686.737182","Volume value","52170.899381","Volume value","52104.988141","Volume value","52118.244180","Volume value","52182.734324","Volume value","52097.618369","Volume value","52242.931774","Volume value","52175.026553","Volume value","52187.814556","Volume value","52341.838941","Volume value","52363.160945","Volume value","52475.176071","Volume value","52657.748404","Volume value","52648.163800","Volume value","52425.769790","Volume value","52388.554373","Volume value","52410.564342"
"Price value","46.631422","Price value","47.000000","Price value","47.000000","Price value","46.775318","Price value","46.641291","Price value","45.682527","Price value","44.228810","Price value","44.700000","Price value","48.664769","Price value","49.000000","Price value","48.800325","Price value","49.000000","Price value","48.800000","Price value","48.800000","Price value","48.573450","Price value","48.573450","Price value","48.455553","Price value","48.573450","Price value","48.664769","Price value","48.800325","Price value","48.573450","Price value","50.155890","Price value","49.900000","Price value","51.000000"
"Volume value","50237.350431","Volume value","49770.930790","Volume value","49407.407440","Volume value","49040.695329","Volume value","49401.627170","Volume value","49733.157785","Volume value","51010.311866","Volume value","51698.781356","Volume value","52173.775062","Volume value","52110.700277","Volume value","52118.265825","Volume value","52188.621437","Volume value","52106.266483","Volume value","52251.559597","Volume value","52182.195623","Volume value","52194.924782","Volume value","52350.608799","Volume value","52370.516037","Volume value","52477.706439","Volume value","52657.769709","Volume value","52656.476735","Volume value","52431.042940","Volume value","52392.801157","Volume value","52419.937914"
"Price value","46.641291","Price value","47.309204","Price value","47.309204","Price value","46.902535","Price value","46.766978","Price value","45.818083","Price value","44.326962","Price value","44.733632","Price value","48.800000","Price value","49.700000","Price value","49.000000","Price value","49.700000","Price value","48.800325","Price value","48.800325","Price value","48.664769","Price value","48.664769","Price value","48.573450","Price value","48.664769","Price value","48.800000","Price value","49.000000","Price value","48.664769","Price value","50.260012","Price value","50.000000","Price value","51.500000"
"Volume value","50238.603953","Volume value","49810.933802","Volume value","49448.881381","Volume value","49062.512387","Volume value","49418.555907","Volume value","49761.192415","Volume value","51053.408055","Volume value","51702.422831","Volume value","52183.032631","Volume value","52133.207145","Volume value","52123.891051","Volume value","52211.041720","Volume value","52106.287735","Volume value","52251.580801","Volume value","52184.661554","Volume value","52197.339501","Volume value","52357.967236","Volume value","52373.117605","Volume value","52486.452647","Volume value","52663.319030","Volume value","52659.825853","Volume value","52434.573940","Volume value","52397.047940","Volume value","52435.334243"
"Price value","46.766978","Price value","47.444761","Price value","47.444761","Price value","47.000000","Price value","46.775318","Price value","45.953640","Price value","44.598075","Price value","44.800000","Price value","48.800325","Price value","49.800000","Price value","49.700000","Price value","49.800000","Price value","49.000000","Price value","49.000000","Price value","48.800000","Price value","48.800000","Price value","48.664769","Price value","48.800000","Price value","48.800325","Price value","49.700000","Price value","48.800000","Price value","50.394038","Price value","50.155890","Price value","51.511455"
"Volume value","50254.568358","Volume value","49830.471290","Volume value","49469.063732","Volume value","49075.632111","Volume value","49419.986697","Volume value","49784.227046","Volume value","51092.447477","Volume value","51710.353592","Volume value","52183.055349","Volume value","52136.422412","Volume value","52146.793239","Volume value","52214.244617","Volume value","52111.597972","Volume value","52256.861078","Volume value","52193.256920","Volume value","52205.914451","Volume value","52360.571396","Volume value","52381.969253","Volume value","52486.474135","Volume value","52685.955115","Volume value","52669.784518","Volume value","52439.119078","Volume value","52402.374883","Volume value","52435.658666"
"Price value","46.775318","Price value","47.580317","Price value","47.580317","Price value","47.309204","Price value","46.902535","Price value","46.000000","Price value","44.700000","Price value","44.869188","Price value","49.000000","Price value","50.000000","Price value","49.800000","Price value","50.000000","Price value","49.700000","Price value","49.700000","Price value","48.800325","Price value","48.800325","Price value","48.800000","Price value","48.800325","Price value","49.000000","Price value","49.800000","Price value","48.800325","Price value","50.400000","Price value","50.260012","Price value","51.782567"
"Volume value","50255.935166","Volume value","49847.906001","Volume value","49487.043304","Volume value","49116.944732","Volume value","49441.813885","Volume value","49792.104889","Volume value","51106.973967","Volume value","51726.647090","Volume value","52189.324395","Volume value","52142.852946","Volume value","52150.064980","Volume value","52220.650412","Volume value","52133.395905","Volume value","52277.853977","Volume value","52193.278045","Volume value","52205.935527","Volume value","52369.426880","Volume value","52381.990994","Volume value","52491.988133","Volume value","52689.188841","Volume value","52669.808923","Volume value","52439.321246","Volume value","52405.916208","Volume value","52443.297333"
"Price value","46.902535","Price value","47.715874","Price value","47.715874","Price value","47.444761","Price value","47.000000","Price value","46.089196","Price value","44.733632","Price value","44.900000","Price value","49.700000","Price value","50.155890","Price value","50.000000","Price value","50.155890","Price value","49.800000","Price value","49.800000","Price value","49.000000","Price value","49.000000","Price value","48.800325","Price value","49.000000","Price value","49.700000","Price value","50.000000","Price value","49.000000","Price value","50.459797","Price value","50.394038","Price value","51.918124"
"Volume value","50276.786285","Volume value","49865.340712","Volume value","49505.022877","Volume value","49137.056359","Volume value","49454.941371","Volume value","49804.202248","Volume value","51111.434518","Volume value","51733.221288","Volume value","52214.483622","Volume value","52147.581174","Volume value","52156.608462","Volume value","52225.353902","Volume value","52136.509895","Volume value","52280.852963","Volume value","52198.804998","Volume value","52211.343954","Volume value","52369.448631","Volume value","52387.660678","Volume value","52514.500390","Volume value","52695.656294","Volume value","52677.113167","Volume value","52441.377209","Volume value","52410.474636","Volume value","52447.116667"
"Price value","47.000000","Price value","47.851430","Price value","47.851430","Price value","47.580317","Price value","47.309204","Price value","46.224753","Price value","44.800000","Price value","45.000000","Price value","49.800000","Price value","50.260012","Price value","50.155890","Price value","50.260012","Price value","50.000000","Price value","50.000000","Price value","49.700000","Price value","49.700000","Price value","49.000000","Price value","49.700000","Price value","49.800000","Price value","50.155890","Price value","49.700000","Price value","50.695591","Price value","50.400000","Price value","52.136386"
"Volume value","50289.165975","Volume value","49890.775423","Volume value","49531.002449","Volume value","49154.965208","Volume value","49496.897022","Volume value","49825.547292","Volume value","51121.483480","Volume value","51742.957783","Volume value","52218.077797","Volume value","52150.730287","Volume value","52161.222851","Volume value","52228.478810","Volume value","52142.737876","Volume value","52286.850934","Volume value","52220.662669","Volume value","52233.486111","Volume value","52375.123980","Volume value","52410.718721","Volume value","52517.716427","Volume value","52700.335354","Volume value","52705.201491","Volume value","52450.484323","Volume value","52410.677395","Volume value","52453.266238"
"Price value","47.309204","Price value","47.900000","Price value","47.900000","Price value","47.715874","Price value","47.444761","Price value","46.239211","Price value","44.869188","Price value","45.140301","Price value","50.000000","Price value","50.394038","Price value","50.260012","Price value","50.394038","Price value","50.155890","Price value","50.155890","Price value","49.800000","Price value","49.800000","Price value","49.700000","Price value","49.800000","Price value","50.000000","Price value","50.260012","Price value","49.800000","Price value","51.000000","Price value","50.459797","Price value","52.189237"
"Volume value","50328.749271","Volume value","49897.022280","Volume value","49537.444530","Volume value","49172.874057","Volume value","49517.290556","Volume value","49827.503946","Volume value","51139.859372","Volume value","51755.301688","Volume value","52225.266148","Volume value","52154.783856","Volume value","52164.288247","Volume value","52232.501223","Volume value","52147.029181","Volume value","52291.271620","Volume value","52223.785193","Volume value","52236.649276","Volume value","52397.501885","Volume value","52414.012727","Volume value","52524.148500","Volume value","52703.443945","Volume value","52709.214109","Volume value","52460.950606","Volume value","52412.730771","Volume value","52454.755334"
"Price value","47.444761","Price value","48.000000","Price value","48.000000","Price value","47.851430","Price value","47.580317","Price value","46.373238","Price value","44.900000","Price value","45.300000","Price value","50.155890","Price value","50.400000","Price value","50.394038","Price value","50.400000","Price value","50.260012","Price value","50.260012","Price value","50.000000","Price value","50.000000","Price value","49.800000","Price value","50.000000","Price value","50.155890","Price value","50.394038","Price value","50.000000","Price value","51.500000","Price value","50.695591","Price value","52.270412"
"Volume value","50348.102754","Volume value","49909.883867","Volume value","49550.708061","Volume value","49198.782907","Volume value","49535.481312","Volume value","49868.641965","Volume value","51147.360937","Volume value","51769.326210","Volume value","52230.317704","Volume value","52154.964159","Volume value","52168.234055","Volume value","52232.680140","Volume value","52149.845499","Volume value","52294.174355","Volume value","52230.030242","Volume value","52242.975607","Volume value","52400.698728","Volume value","52420.600739","Volume value","52528.677609","Volume value","52707.445355","Volume value","52717.239344","Volume value","52478.141739","Volume value","52420.710031","Volume value","52457.006541"
"Price value","47.580317","Price value","48.115585","Price value","48.115585","Price value","47.900000","Price value","47.715874","Price value","46.495866","Price value","45.000000","Price value","45.390238","Price value","50.260012","Price value","50.459797","Price value","50.400000","Price value","50.459797","Price value","50.394038","Price value","50.394038","Price value","50.155890","Price value","50.155890","Price value","50.000000","Price value","50.155890","Price value","50.260012","Price value","50.400000","Price value","50.155890","Price value","51.511455","Price value","51.000000","Price value","52.867019"
"Volume value","50365.253460","Volume value","49925.192957","Volume value","49565.470372","Volume value","49205.199647","Volume value","49553.672069","Volume value","49885.237379","Volume value","51160.107194","Volume value","51786.274598","Volume value","52233.657171","Volume value","52156.768436","Volume value","52168.409564","Volume value","52234.469665","Volume value","52153.470691","Volume value","52297.910783","Volume value","52234.487623","Volume value","52247.561817","Volume value","52407.092415","Volume value","52425.182025","Volume value","52531.686046","Volume value","52707.623337","Volume value","52723.232386","Volume value","52478.507280","Volume value","52431.072732","Volume value","52473.552002"
"Price value","47.715874","Price value","48.122543","Price value","48.122543","Price value","48.000000","Price value","47.851430","Price value","46.569205","Price value","45.140301","Price value","45.400000","Price value","50.394038","Price value","50.695591","Price value","50.459797","Price value","50.695591","Price value","50.400000","Price value","50.400000","Price value","50.260012","Price value","50.260012","Price value","50.155890","Price value","50.260012","Price value","50.394038","Price value","50.459797","Price value","50.260012","Price value","51.782567","Price value","51.500000","Price value","53.000000"
"Volume value","50382.404165","Volume value","49926.114594","Volume value","49566.359091","Volume value","49218.411005","Volume value","49579.862825","Volume value","49895.068471","Volume value","51180.507674","Volume value","51788.087353","Volume value","52237.955766","Volume value","52163.883095","Volume value","52170.175985","Volume value","52241.526151","Volume value","52153.631940","Volume value","52298.076979","Volume value","52237.448151","Volume value","52250.608392","Volume value","52411.724890","Volume value","52428.232991","Volume value","52535.558535","Volume value","52709.413713","Volume value","52727.244215","Volume value","52487.059137","Volume value","52448.093729","Volume value","52477.249718"
"Price value","47.851430","Price value","48.249611","Price value","48.249611","Price value","48.115585","Price value","47.900000","Price value","46.631422","Price value","45.300000","Price value","45.626032","Price value","50.400000","Price value","51.500000","Price value","50.695591","Price value","51.500000","Price value","50.459797","Price value","50.459797","Price value","50.394038","Price value","50.394038","Price value","50.260012","Price value","50.394038","Price value","50.400000","Price value","50.695591","Price value","50.394038","Price value","51.918124","Price value","51.511455","Price value","53.208599"
"Volume value","50407.554871","Volume value","49942.963860","Volume value","49582.558745","Volume value","49233.304002","Volume value","49586.380573","Volume value","49903.088833","Volume value","51203.764085","Volume value","51807.457795","Volume value","52238.146967","Volume value","52192.378513","Volume value","52177.141365","Volume value","52269.823115","Volume value","52155.239982","Volume value","52299.748279","Volume value","52241.258971","Volume value","52254.529973","Volume value","52414.810048","Volume value","52432.160226","Volume value","52535.730784","Volume value","52716.355907","Volume value","52732.408281","Volume value","52491.335065","Volume value","52448.455372","Volume value","52482.307399"
"Price value","47.900000","Price value","48.455553","Price value","48.455553","Price value","48.122543","Price value","48.000000","Price value","46.641291","Price value","45.390238","Price value","45.682527","Price value","50.459797","Price value","51.511455","Price value","51.500000","Price value","51.511455","Price value","50.695591","Price value","50.695591","Price value","50.400000","Price value","50.400000","Price value","50.394038","Price value","50.400000","Price value","50.459797","Price value","51.500000","Price value","50.400000","Price value","52.136386","Price value","51.782567","Price value","53.342626"
"Volume value","50413.699969","Volume value","49970.271736","Volume value","49608.813786","Volume value","49234.200589","Volume value","49599.799894","Volume value","49904.373177","Volume value","51225.928964","Volume value","51812.419113","Volume value","52240.063972","Volume value","52192.755987","Volume value","52205.127522","Volume value","52270.197763","Volume value","52161.580843","Volume value","52306.338579","Volume value","52241.428477","Volume value","52254.704405","Volume value","52418.781293","Volume value","52432.334909","Volume value","52537.450863","Volume value","52744.262964","Volume value","52732.637979","Volume value","52498.219808","Volume value","52456.974976","Volume value","52510.557002"
"Price value","48.000000","Price value","48.573450","Price value","48.573450","Price value","48.249611","Price value","48.115585","Price value","46.766978","Price value","45.400000","Price value","45.818083","Price value","50.695591","Price value","51.782567","Price value","51.511455","Price value","51.782567","Price value","51.500000","Price value","51.500000","Price value","50.459797","Price value","50.459797","Price value","50.400000","Price value","50.459797","Price value","50.695591","Price value","51.511455","Price value","50.459797","Price value","52.189237","Price value","51.918124","Price value","53.400000"
"Volume value","50426.352045","Volume value","49982.576085","Volume value","49620.515411","Volume value","49250.543914","Volume value","49614.874922","Volume value","49920.730123","Volume value","51228.333632","Volume value","51829.323469","Volume value","52247.623140","Volume value","52201.770278","Volume value","52205.497744","Volume value","52279.145169","Volume value","52187.436450","Volume value","52333.045150","Volume value","52243.132116","Volume value","52256.467683","Volume value","52418.957934","Volume value","52434.092191","Volume value","52544.233512","Volume value","52744.632060","Volume value","52734.946232","Volume value","52499.886922","Volume value","52461.234778","Volume value","52511.948091"
